"Source","MergedBGC","SS_NoSpace","Edatopic","Special","Codes"
"BECv10","MHmm2","MHmm2/09","D7","",""
"BECv10","MHmm2","MHmm2/09","D7","",""
"BECv10","MHmm2","MHmm2/09","D7","",""
"BECv10","MHmm2","MHmm2/09","E7","",""
"BECv10","MHmm2","MHmm2/09","E7","",""
"BECv10","MHmm2","MHmm2/09","E7","",""
"BECv10","MHmmp","MHmmp/00","A0","",""
"BECv10","MHmmp","MHmmp/00","A1","",""
"BECv10","MHmmp","MHmmp/00","A2","",""
"BECv10","MHmmp","MHmmp/00","A3","",""
"BECv10","MHmmp","MHmmp/00","A4","",""
"BECv10","MHmmp","MHmmp/00","A5","",""
"BECv10","MHmmp","MHmmp/00","A6","",""
"BECv10","MHmmp","MHmmp/00","A7","",""
"BECv10","MHmmp","MHmmp/00","B0","",""
"BECv10","MHmmp","MHmmp/00","B1","",""
"BECv10","MHmmp","MHmmp/00","B2","",""
"BECv10","MHmmp","MHmmp/00","B3","",""
"BECv10","MHmmp","MHmmp/00","B4","",""
"BECv10","MHmmp","MHmmp/00","B5","",""
"BECv10","MHmmp","MHmmp/00","B6","",""
"BECv10","MHmmp","MHmmp/00","B7","",""
"BECv10","MHmmp","MHmmp/00","C0","",""
"BECv10","MHmmp","MHmmp/00","C1","",""
"BECv10","MHmmp","MHmmp/00","C2","",""
"BECv10","MHmmp","MHmmp/00","C3","",""
"BECv10","MHmmp","MHmmp/00","C4","",""
"BECv10","MHmmp","MHmmp/00","C5","",""
"BECv10","MHmmp","MHmmp/00","C6","",""
"BECv10","MHmmp","MHmmp/00","C7","",""
"BECv10","MHmmp","MHmmp/00","D0","",""
"BECv10","MHmmp","MHmmp/00","D1","",""
"BECv10","MHmmp","MHmmp/00","D2","",""
"BECv10","MHmmp","MHmmp/00","D3","",""
"BECv10","MHmmp","MHmmp/00","D4","",""
"BECv10","MHmmp","MHmmp/00","D5","",""
"BECv10","MHmmp","MHmmp/00","D6","",""
"BECv10","MHmmp","MHmmp/00","D7","",""
"BECv10","MHmmp","MHmmp/00","E0","",""
"BECv10","MHmmp","MHmmp/00","E1","",""
"BECv10","MHmmp","MHmmp/00","E2","",""
"BECv10","MHmmp","MHmmp/00","E3","",""
"BECv10","MHmmp","MHmmp/00","E4","",""
"BECv10","MHmmp","MHmmp/00","E5","",""
"BECv10","MHmmp","MHmmp/00","E6","",""
"BECv10","MHmmp","MHmmp/00","E7","",""
"USAv1","MHmmz","MHmmz/101","B3","",""
"USAv1","MHmmz","MHmmz/101","C3","",""
"USAv1","MHmmz","MHmmz/101","D3","",""
"USAv1","MHmmz","MHmmz/101","B4","",""
"USAv1","MHmmz","MHmmz/101","C4","",""
"USAv1","MHmmz","MHmmz/101","D4","",""
"USAv1","MHmmz","MHmmz/102","A1","",""
"USAv1","MHmmz","MHmmz/102","B1","",""
"USAv1","MHmmz","MHmmz/102","C1","",""
"USAv1","MHmmz","MHmmz/102","D1","",""
"USAv1","MHmmz","MHmmz/102","A2","",""
"USAv1","MHmmz","MHmmz/102","B2","",""
"USAv1","MHmmz","MHmmz/102","C2","",""
"USAv1","MHmmz","MHmmz/102","D2","",""
"USAv1","MHmmz","MHmmz/110","B5","",""
"USAv1","MHmmz","MHmmz/110","C5","",""
"USAv1","MHmmz","MHmmz/110","D5","",""
"USAv1","MHmmz","MHmmz/110","E5","",""
"USAv1","MHmmz","MHmmz/110","B6","",""
"USAv1","MHmmz","MHmmz/110","C6","",""
"USAv1","MHmmz","MHmmz/110","D6","",""
"USAv1","MHmmz","MHmmz/110","E6","",""
"USAv1","MHmsz","MHmsz/101","B3","",""
"USAv1","MHmsz","MHmsz/101","C3","",""
"USAv1","MHmsz","MHmsz/101","D3","",""
"USAv1","MHmsz","MHmsz/101","B4","",""
"USAv1","MHmsz","MHmsz/101","C4","",""
"USAv1","MHmsz","MHmsz/101","D4","",""
"USAv1","MHmsz","MHmsz/102","A1","",""
"USAv1","MHmsz","MHmsz/102","B1","",""
"USAv1","MHmsz","MHmsz/102","C1","",""
"USAv1","MHmsz","MHmsz/102","D1","",""
"USAv1","MHmsz","MHmsz/103","A2","",""
"USAv1","MHmsz","MHmsz/103","B2","",""
"USAv1","MHmsz","MHmsz/103","C2","",""
"USAv1","MHmsz","MHmsz/103","D2","",""
"USAv1","MHmsz","MHmsz/110","B5","",""
"USAv1","MHmsz","MHmsz/110","C5","",""
"USAv1","MHmsz","MHmsz/110","D5","",""
"USAv1","MHmsz","MHmsz/110","E5","",""
"USAv1","MHmsz","MHmsz/110","B6","",""
"USAv1","MHmsz","MHmsz/110","C6","",""
"USAv1","MHmsz","MHmsz/110","D6","",""
"USAv1","MHmsz","MHmsz/110","E6","",""
"USAv1","MHRFmmz","MHRFmmz/101","B3","",""
"USAv1","MHRFmmz","MHRFmmz/101","C3","",""
"USAv1","MHRFmmz","MHRFmmz/101","D3","",""
"USAv1","MHRFmmz","MHRFmmz/101","B4","",""
"USAv1","MHRFmmz","MHRFmmz/101","C4","",""
"USAv1","MHRFmmz","MHRFmmz/101","D4","",""
"USAv1","MHRFmmz","MHRFmmz/102","A1","",""
"USAv1","MHRFmmz","MHRFmmz/102","B1","",""
"USAv1","MHRFmmz","MHRFmmz/102","C1","",""
"USAv1","MHRFmmz","MHRFmmz/102","D1","",""
"USAv1","MHRFmmz","MHRFmmz/102","A2","",""
"USAv1","MHRFmmz","MHRFmmz/102","B2","",""
"USAv1","MHRFmmz","MHRFmmz/102","C2","",""
"USAv1","MHRFmmz","MHRFmmz/102","D2","",""
"USAv1","MHRFmmz","MHRFmmz/110","B5","",""
"USAv1","MHRFmmz","MHRFmmz/110","C5","",""
"USAv1","MHRFmmz","MHRFmmz/110","D5","",""
"USAv1","MHRFmmz","MHRFmmz/110","E5","",""
"USAv1","MHRFmmz","MHRFmmz/110","B6","",""
"USAv1","MHRFmmz","MHRFmmz/110","C6","",""
"USAv1","MHRFmmz","MHRFmmz/110","D6","",""
"USAv1","MHRFmmz","MHRFmmz/110","E6","",""
"USAv1","MHRFmsz","MHRFmsz/101","B3","",""
"USAv1","MHRFmsz","MHRFmsz/101","C3","",""
"USAv1","MHRFmsz","MHRFmsz/101","D3","",""
"USAv1","MHRFmsz","MHRFmsz/101","B4","",""
"USAv1","MHRFmsz","MHRFmsz/101","C4","",""
"USAv1","MHRFmsz","MHRFmsz/101","D4","",""
"USAv1","MHRFmsz","MHRFmsz/102","A1","",""
"USAv1","MHRFmsz","MHRFmsz/102","B1","",""
"USAv1","MHRFmsz","MHRFmsz/102","C1","",""
"USAv1","MHRFmsz","MHRFmsz/102","D1","",""
"USAv1","MHRFmsz","MHRFmsz/102","A2","",""
"USAv1","MHRFmsz","MHRFmsz/102","B2","",""
"USAv1","MHRFmsz","MHRFmsz/102","C2","",""
"USAv1","MHRFmsz","MHRFmsz/102","D2","",""
"USAv1","MHRFmsz","MHRFmsz/110","B5","",""
"USAv1","MHRFmsz","MHRFmsz/110","C5","",""
"USAv1","MHRFmsz","MHRFmsz/110","D5","",""
"USAv1","MHRFmsz","MHRFmsz/110","E5","",""
"USAv1","MHRFmsz","MHRFmsz/110","B6","",""
"USAv1","MHRFmsz","MHRFmsz/110","C6","",""
"USAv1","MHRFmsz","MHRFmsz/110","D6","",""
"USAv1","MHRFmsz","MHRFmsz/110","E6","",""
"USAv1","MHRFwmz","MHRFwmz/101","B3","",""
"USAv1","MHRFwmz","MHRFwmz/101","C3","",""
"USAv1","MHRFwmz","MHRFwmz/101","D3","",""
"USAv1","MHRFwmz","MHRFwmz/101","B4","",""
"USAv1","MHRFwmz","MHRFwmz/101","C4","",""
"USAv1","MHRFwmz","MHRFwmz/101","D4","",""
"USAv1","MHRFwmz","MHRFwmz/102","A1","",""
"USAv1","MHRFwmz","MHRFwmz/102","B1","",""
"USAv1","MHRFwmz","MHRFwmz/102","C1","",""
"USAv1","MHRFwmz","MHRFwmz/102","D1","",""
"USAv1","MHRFwmz","MHRFwmz/102","A2","",""
"USAv1","MHRFwmz","MHRFwmz/102","B2","",""
"USAv1","MHRFwmz","MHRFwmz/102","C2","",""
"USAv1","MHRFwmz","MHRFwmz/102","D2","",""
"USAv1","MHRFwmz","MHRFwmz/110","B5","",""
"USAv1","MHRFwmz","MHRFwmz/110","C5","",""
"USAv1","MHRFwmz","MHRFwmz/110","D5","",""
"USAv1","MHRFwmz","MHRFwmz/110","E5","",""
"USAv1","MHRFwmz","MHRFwmz/110","B6","",""
"USAv1","MHRFwmz","MHRFwmz/110","C6","",""
"USAv1","MHRFwmz","MHRFwmz/110","D6","",""
"USAv1","MHRFwmz","MHRFwmz/110","E6","",""
"BECv10","MHun","MHun/00","A0","",""
"BECv10","MHun","MHun/00","A1","",""
"BECv10","MHun","MHun/00","A2","",""
"BECv10","MHun","MHun/00","A3","",""
"BECv10","MHun","MHun/00","A4","",""
"BECv10","MHun","MHun/00","A5","",""
"BECv10","MHun","MHun/00","A6","",""
"BECv10","MHun","MHun/00","A7","",""
"BECv10","MHun","MHun/00","B0","",""
"BECv10","MHun","MHun/00","B1","",""
"BECv10","MHun","MHun/00","B2","",""
"BECv10","MHun","MHun/00","B3","",""
"BECv10","MHun","MHun/00","B4","",""
"BECv10","MHun","MHun/00","B5","",""
"BECv10","MHun","MHun/00","B6","",""
"BECv10","MHun","MHun/00","B7","",""
"BECv10","MHun","MHun/00","C0","",""
"BECv10","MHun","MHun/00","C1","",""
"BECv10","MHun","MHun/00","C2","",""
"BECv10","MHun","MHun/00","C3","",""
"BECv10","MHun","MHun/00","C4","",""
"BECv10","MHun","MHun/00","C5","",""
"BECv10","MHun","MHun/00","C6","",""
"BECv10","MHun","MHun/00","C7","",""
"BECv10","MHun","MHun/00","D0","",""
"BECv10","MHun","MHun/00","D1","",""
"BECv10","MHun","MHun/00","D2","",""
"BECv10","MHun","MHun/00","D3","",""
"BECv10","MHun","MHun/00","D4","",""
"BECv10","MHun","MHun/00","D5","",""
"BECv10","MHun","MHun/00","D6","",""
"BECv10","MHun","MHun/00","D7","",""
"BECv10","MHun","MHun/00","E0","",""
"BECv10","MHun","MHun/00","E1","",""
"BECv10","MHun","MHun/00","E2","",""
"BECv10","MHun","MHun/00","E3","",""
"BECv10","MHun","MHun/00","E4","",""
"BECv10","MHun","MHun/00","E5","",""
"BECv10","MHun","MHun/00","E6","",""
"BECv10","MHun","MHun/00","E7","",""
"BECv10","MHunp","MHunp/00","A0","",""
"BECv10","MHunp","MHunp/00","A1","",""
"BECv10","MHunp","MHunp/00","A2","",""
"BECv10","MHunp","MHunp/00","A3","",""
"BECv10","MHunp","MHunp/00","A4","",""
"BECv10","MHunp","MHunp/00","A5","",""
"BECv10","MHunp","MHunp/00","A6","",""
"BECv10","MHunp","MHunp/00","A7","",""
"BECv10","MHunp","MHunp/00","B0","",""
"BECv10","MHunp","MHunp/00","B1","",""
"BECv10","MHunp","MHunp/00","B2","",""
"BECv10","MHunp","MHunp/00","B3","",""
"BECv10","MHunp","MHunp/00","B4","",""
"BECv10","MHunp","MHunp/00","B5","",""
"BECv10","MHunp","MHunp/00","B6","",""
"BECv10","MHunp","MHunp/00","B7","",""
"BECv10","MHunp","MHunp/00","C0","",""
"BECv10","MHunp","MHunp/00","C1","",""
"BECv10","MHunp","MHunp/00","C2","",""
"BECv10","MHunp","MHunp/00","C3","",""
"BECv10","MHunp","MHunp/00","C4","",""
"BECv10","MHunp","MHunp/00","C5","",""
"BECv10","MHunp","MHunp/00","C6","",""
"BECv10","MHunp","MHunp/00","C7","",""
"BECv10","MHunp","MHunp/00","D0","",""
"BECv10","MHunp","MHunp/00","D1","",""
"BECv10","MHunp","MHunp/00","D2","",""
"BECv10","MHunp","MHunp/00","D3","",""
"BECv10","MHunp","MHunp/00","D4","",""
"BECv10","MHunp","MHunp/00","D5","",""
"BECv10","MHunp","MHunp/00","D6","",""
"BECv10","MHunp","MHunp/00","D7","",""
"BECv10","MHunp","MHunp/00","E0","",""
"BECv10","MHunp","MHunp/00","E1","",""
"BECv10","MHunp","MHunp/00","E2","",""
"BECv10","MHunp","MHunp/00","E3","",""
"BECv10","MHunp","MHunp/00","E4","",""
"BECv10","MHunp","MHunp/00","E5","",""
"BECv10","MHunp","MHunp/00","E6","",""
"BECv10","MHunp","MHunp/00","E7","",""
"BECv10","MHwh","MHwh/101","A2","",""
"BECv10","MHwh","MHwh/101","A3","",""
"BECv10","MHwh","MHwh/101","A4","",""
"BECv10","MHwh","MHwh/101","A5","",""
"BECv10","MHwh","MHwh/101","B2","",""
"BECv10","MHwh","MHwh/101","B3","",""
"BECv10","MHwh","MHwh/101","B4","",""
"BECv10","MHwh","MHwh/101","B5","",""
"BECv10","MHwh","MHwh/101","C2","",""
"BECv10","MHwh","MHwh/101","C3","",""
"BECv10","MHwh","MHwh/101","C4","",""
"BECv10","MHwh","MHwh/102","A0","",""
"BECv10","MHwh","MHwh/102","A1","",""
"BECv10","MHwh","MHwh/102","B0","",""
"BECv10","MHwh","MHwh/102","B1","",""
"BECv10","MHwh","MHwh/102","C0","",""
"BECv10","MHwh","MHwh/102","C1","",""
"BECv10","MHwh","MHwh/110","D2","",""
"BECv10","MHwh","MHwh/110","D3","",""
"BECv10","MHwh","MHwh/110","D4","",""
"BECv10","MHwh","MHwh/110","E2","",""
"BECv10","MHwh","MHwh/111","C5","",""
"BECv10","MHwh","MHwh/111","C6","",""
"BECv10","MHwh","MHwh/111","D5","",""
"BECv10","MHwh","MHwh/111","D6","",""
"BECv10","MHwh","MHwh/111","E5","",""
"BECv10","MHwh","MHwh/111","E6","",""
"BECv10","MHwh1","MHwh1/01","A2","",""
"BECv10","MHwh1","MHwh1/01","A3","",""
"BECv10","MHwh1","MHwh1/01","A4","",""
"BECv10","MHwh1","MHwh1/01","B2","",""
"BECv10","MHwh1","MHwh1/01","B3","",""
"BECv10","MHwh1","MHwh1/01","B4","",""
"BECv10","MHwh1","MHwh1/01","C2","",""
"BECv10","MHwh1","MHwh1/01","C3","",""
"BECv10","MHwh1","MHwh1/01","C4","",""
"BECv10","MHwh1","MHwh1/02","A0","",""
"BECv10","MHwh1","MHwh1/02","A1","",""
"BECv10","MHwh1","MHwh1/02","B0","",""
"BECv10","MHwh1","MHwh1/02","B1","",""
"BECv10","MHwh1","MHwh1/02","C0","",""
"BECv10","MHwh1","MHwh1/02","C1","",""
"BECv10","MHwh1","MHwh1/03","D2","",""
"BECv10","MHwh1","MHwh1/03","D3","",""
"BECv10","MHwh1","MHwh1/03","D4","",""
"BECv10","MHwh1","MHwh1/03","E2","",""
"BECv10","MHwh1","MHwh1/03","E3","",""
"BECv10","MHwh1","MHwh1/03","E4","",""
"BECv10","MHwh1","MHwh1/04","A5","",""
"BECv10","MHwh1","MHwh1/04","B5","",""
"BECv10","MHwh1","MHwh1/04","C5","",""
"BECv10","MHwh1","MHwh1/05","D5","",""
"BECv10","MHwh1","MHwh1/05","E5","",""
"BECv10","MHwh1","MHwh1/06","A6","",""
"BECv10","MHwh1","MHwh1/06","B6","",""
"BECv10","MHwh1","MHwh1/06","C6","",""
"BECv10","MHwh1","MHwh1/07","D6","",""
"BECv10","MHwh1","MHwh1/07","E6","",""
"BECv10","MHwh1","MHwh1/08","A7","",""
"BECv10","MHwh1","MHwh1/08","B7","",""
"BECv10","MHwh1","MHwh1/09","C7","",""
"BECv10","MHwh1","MHwh1/09","D7","",""
"BECv10","MHwh1","MHwh1/09","E7","",""
"BECv10","MHwhp","MHwhp/00","A0","",""
"BECv10","MHwhp","MHwhp/00","A1","",""
"BECv10","MHwhp","MHwhp/00","A2","",""
"BECv10","MHwhp","MHwhp/00","A3","",""
"BECv10","MHwhp","MHwhp/00","A4","",""
"BECv10","MHwhp","MHwhp/00","A5","",""
"BECv10","MHwhp","MHwhp/00","A6","",""
"BECv10","MHwhp","MHwhp/00","A7","",""
"BECv10","MHwhp","MHwhp/00","B0","",""
"BECv10","MHwhp","MHwhp/00","B1","",""
"BECv10","MHwhp","MHwhp/00","B2","",""
"BECv10","MHwhp","MHwhp/00","B3","",""
"BECv10","MHwhp","MHwhp/00","B4","",""
"BECv10","MHwhp","MHwhp/00","B5","",""
"BECv10","MHwhp","MHwhp/00","B6","",""
"BECv10","MHwhp","MHwhp/00","B7","",""
"BECv10","MHwhp","MHwhp/00","C0","",""
"BECv10","MHwhp","MHwhp/00","C1","",""
"BECv10","MHwhp","MHwhp/00","C2","",""
"BECv10","MHwhp","MHwhp/00","C3","",""
"BECv10","MHwhp","MHwhp/00","C4","",""
"BECv10","MHwhp","MHwhp/00","C5","",""
"BECv10","MHwhp","MHwhp/00","C6","",""
"BECv10","MHwhp","MHwhp/00","C7","",""
"BECv10","MHwhp","MHwhp/00","D0","",""
"BECv10","MHwhp","MHwhp/00","D1","",""
"BECv10","MHwhp","MHwhp/00","D2","",""
"BECv10","MHwhp","MHwhp/00","D3","",""
"BECv10","MHwhp","MHwhp/00","D4","",""
"BECv10","MHwhp","MHwhp/00","D5","",""
"BECv10","MHwhp","MHwhp/00","D6","",""
"BECv10","MHwhp","MHwhp/00","D7","",""
"BECv10","MHwhp","MHwhp/00","E0","",""
"BECv10","MHwhp","MHwhp/00","E1","",""
"BECv10","MHwhp","MHwhp/00","E2","",""
"BECv10","MHwhp","MHwhp/00","E3","",""
"BECv10","MHwhp","MHwhp/00","E4","",""
"BECv10","MHwhp","MHwhp/00","E5","",""
"BECv10","MHwhp","MHwhp/00","E6","",""
"BECv10","MHwhp","MHwhp/00","E7","",""
"USAv1","MScoa","MScoa/00","A0","",""
"USAv1","MScoa","MScoa/00","A1","",""
"USAv1","MScoa","MScoa/00","A2","",""
"USAv1","MScoa","MScoa/00","A3","",""
"USAv1","MScoa","MScoa/00","A4","",""
"USAv1","MScoa","MScoa/00","A5","",""
"USAv1","MScoa","MScoa/00","A6","",""
"USAv1","MScoa","MScoa/00","A7","",""
"USAv1","MScoa","MScoa/00","B0","",""
"USAv1","MScoa","MScoa/00","B1","",""
"USAv1","MScoa","MScoa/00","B2","",""
"USAv1","MScoa","MScoa/00","B3","",""
"USAv1","MScoa","MScoa/00","B4","",""
"USAv1","MScoa","MScoa/00","B5","",""
"USAv1","MScoa","MScoa/00","B6","",""
"USAv1","MScoa","MScoa/00","B7","",""
"USAv1","MScoa","MScoa/00","C0","",""
"USAv1","MScoa","MScoa/00","C1","",""
"USAv1","MScoa","MScoa/00","C2","",""
"USAv1","MScoa","MScoa/00","C3","",""
"USAv1","MScoa","MScoa/00","C4","",""
"USAv1","MScoa","MScoa/00","C5","",""
"USAv1","MScoa","MScoa/00","C6","",""
"USAv1","MScoa","MScoa/00","C7","",""
"USAv1","MScoa","MScoa/00","D0","",""
"USAv1","MScoa","MScoa/00","D1","",""
"USAv1","MScoa","MScoa/00","D2","",""
"USAv1","MScoa","MScoa/00","D3","",""
"USAv1","MScoa","MScoa/00","D4","",""
"USAv1","MScoa","MScoa/00","D5","",""
"USAv1","MScoa","MScoa/00","D6","",""
"USAv1","MScoa","MScoa/00","D7","",""
"USAv1","MScoa","MScoa/00","E0","",""
"USAv1","MScoa","MScoa/00","E1","",""
"USAv1","MScoa","MScoa/00","E2","",""
"USAv1","MScoa","MScoa/00","E3","",""
"USAv1","MScoa","MScoa/00","E4","",""
"USAv1","MScoa","MScoa/00","E5","",""
"USAv1","MScoa","MScoa/00","E6","",""
"USAv1","MScoa","MScoa/00","E7","",""
"USAv1","MScop","MScop/00","A0","",""
"USAv1","MScop","MScop/00","A1","",""
"USAv1","MScop","MScop/00","A2","",""
"USAv1","MScop","MScop/00","A3","",""
"USAv1","MScop","MScop/00","A4","",""
"USAv1","MScop","MScop/00","A5","",""
"USAv1","MScop","MScop/00","A6","",""
"USAv1","MScop","MScop/00","A7","",""
"USAv1","MScop","MScop/00","B0","",""
"USAv1","MScop","MScop/00","B1","",""
"USAv1","MScop","MScop/00","B2","",""
"USAv1","MScop","MScop/00","B3","",""
"USAv1","MScop","MScop/00","B4","",""
"USAv1","MScop","MScop/00","B5","",""
"USAv1","MScop","MScop/00","B6","",""
"USAv1","MScop","MScop/00","B7","",""
"USAv1","MScop","MScop/00","C0","",""
"USAv1","MScop","MScop/00","C1","",""
"USAv1","MScop","MScop/00","C2","",""
"USAv1","MScop","MScop/00","C3","",""
"USAv1","MScop","MScop/00","C4","",""
"USAv1","MScop","MScop/00","C5","",""
"USAv1","MScop","MScop/00","C6","",""
"USAv1","MScop","MScop/00","C7","",""
"USAv1","MScop","MScop/00","D0","",""
"USAv1","MScop","MScop/00","D1","",""
"USAv1","MScop","MScop/00","D2","",""
"USAv1","MScop","MScop/00","D3","",""
"USAv1","MScop","MScop/00","D4","",""
"USAv1","MScop","MScop/00","D5","",""
"USAv1","MScop","MScop/00","D6","",""
"USAv1","MScop","MScop/00","D7","",""
"USAv1","MScop","MScop/00","E0","",""
"USAv1","MScop","MScop/00","E1","",""
"USAv1","MScop","MScop/00","E2","",""
"USAv1","MScop","MScop/00","E3","",""
"USAv1","MScop","MScop/00","E4","",""
"USAv1","MScop","MScop/00","E5","",""
"USAv1","MScop","MScop/00","E6","",""
"USAv1","MScop","MScop/00","E7","",""
"BECv10","MSdc1","MSdc1/01","A3","",""
"BECv10","MSdc1","MSdc1/01","B3","",""
"BECv10","MSdc1","MSdc1/01","C3","",""
"BECv10","MSdc1","MSdc1/01","D3","",""
"BECv10","MSdc1","MSdc1/01","A4","",""
"BECv10","MSdc1","MSdc1/01","B4","",""
"BECv10","MSdc1","MSdc1/01","C4","",""
"BECv10","MSdc1","MSdc1/01","D4","",""
"BECv10","MSdc1","MSdc1/02","A0","",""
"BECv10","MSdc1","MSdc1/02","B0","",""
"BECv10","MSdc1","MSdc1/02","C0","",""
"BECv10","MSdc1","MSdc1/02","A1","",""
"BECv10","MSdc1","MSdc1/02","B1","",""
"BECv10","MSdc1","MSdc1/02","C1","",""
"BECv10","MSdc1","MSdc1/03","A1","",""
"BECv10","MSdc1","MSdc1/03","B1","",""
"BECv10","MSdc1","MSdc1/03","A2","",""
"BECv10","MSdc1","MSdc1/03","B2","",""
"BECv10","MSdc1","MSdc1/03","C2","",""
"BECv10","MSdc1","MSdc1/03","D2","",""
"BECv10","MSdc1","MSdc1/03","A3","",""
"BECv10","MSdc1","MSdc1/03","B3","",""
"BECv10","MSdc1","MSdc1/03","C3","",""
"BECv10","MSdc1","MSdc1/03","D3","",""
"BECv10","MSdc1","MSdc1/04","B4","",""
"BECv10","MSdc1","MSdc1/04","C4","",""
"BECv10","MSdc1","MSdc1/04","D4","",""
"BECv10","MSdc1","MSdc1/04","E4","",""
"BECv10","MSdc1","MSdc1/04","B5","",""
"BECv10","MSdc1","MSdc1/04","C5","",""
"BECv10","MSdc1","MSdc1/04","D5","",""
"BECv10","MSdc1","MSdc1/04","E5","",""
"BECv10","MSdc1","MSdc1/05","C5","",""
"BECv10","MSdc1","MSdc1/05","D5","",""
"BECv10","MSdc1","MSdc1/05","E5","",""
"BECv10","MSdc1","MSdc1/05","C6","",""
"BECv10","MSdc1","MSdc1/05","D6","",""
"BECv10","MSdc1","MSdc1/05","E6","",""
"BECv10","MSdc1","MSdc1/05","C7","",""
"BECv10","MSdc1","MSdc1/05","D7","",""
"BECv10","MSdc1","MSdc1/05","E7","",""
"BECv10","MSdc2","MSdc2/07","C5","Cool aspects","CAsp"
"BECv10","MSdc2","MSdc2/07","C5","Cool aspects","CAsp"
"BECv10","MSdc2","MSdc2/07","C6","Cool aspects","CAsp"
"BECv10","MSdc2","MSdc2/07","C6","Cool aspects","CAsp"
"BECv10","MSdc2","MSdc2/07","D5","Cool aspects","CAsp"
"BECv10","MSdc2","MSdc2/07","D5","Cool aspects","CAsp"
"BECv10","MSdc2","MSdc2/07","D6","Cool aspects","CAsp"
"BECv10","MSdc2","MSdc2/07","D6","Cool aspects","CAsp"
"BECv10","MSdc2","MSdc2/07","E5","Cool aspects","CAsp"
"BECv10","MSdc2","MSdc2/07","E5","Cool aspects","CAsp"
"BECv10","MSdc2","MSdc2/07","E6","Cool aspects","CAsp"
"BECv10","MSdc2","MSdc2/07","E6","Cool aspects","CAsp"
"BECv10","MSdc2","MSdc2/01","B3","",""
"BECv10","MSdc2","MSdc2/01","B3","",""
"BECv10","MSdc2","MSdc2/01","B4","",""
"BECv10","MSdc2","MSdc2/01","B4","",""
"BECv10","MSdc2","MSdc2/01","C3","",""
"BECv10","MSdc2","MSdc2/01","C3","",""
"BECv10","MSdc2","MSdc2/01","C4","",""
"BECv10","MSdc2","MSdc2/01","C4","",""
"BECv10","MSdc2","MSdc2/01","D3","",""
"BECv10","MSdc2","MSdc2/01","D3","",""
"BECv10","MSdc2","MSdc2/01","D4","",""
"BECv10","MSdc2","MSdc2/01","D4","",""
"BECv10","MSdc2","MSdc2/02","A0","",""
